target_id,n_compounds,rmse,mae,r2,pearson_r,spearman_rho
CHEMBL1293199,45,0.4284991054892837,0.33720576680881376,0.2006197213121893,0.6538638382887606,0.4240187305924782
CHEMBL1926492,81,0.6388548446510124,0.5029941493092221,0.36953338118698764,0.6376695351879537,0.5339062487802088
CHEMBL5907,55,0.6420285697977294,0.4798819950203269,0.6561300834726604,0.8325092058901296,0.8125304733014925
CHEMBL6162,33,0.6513732185390056,0.555131895583551,0.13700979652169654,0.5169404399979658,0.5726348338645435
CHEMBL5455,128,0.6586792241739688,0.5175584482918568,0.3369682141433672,0.5911655533374783,0.4562648055338666
CHEMBL5794,260,0.691580608996014,0.5846394808217159,-0.16389767825427293,0.4007281673906124,0.3065598440042083
CHEMBL2331053,336,0.7002298158432271,0.5826222067039988,-0.28040769064595006,0.32031912422560826,0.27796811184219133
CHEMBL4454,130,0.7132625844144825,0.5340585831192017,0.5865961663646833,0.781980731897207,0.778219965683492
CHEMBL4225,1044,0.7519994044310888,0.5911330753095064,0.4495274227474185,0.673743688500069,0.6778843427482383
CHEMBL3032,405,0.7556670350691945,0.6152254341844341,0.3072140719302118,0.5570874999459153,0.4765976680893884
CHEMBL4367,454,0.7831712784544025,0.64381631140725,0.5947232870855019,0.7814407696662999,0.7656092535902702
CHEMBL2426,225,0.7994978735850422,0.6363711063368618,-0.2274110800990854,0.15724206573507393,0.17997979935589403
CHEMBL5543,1003,0.8119234582516183,0.6236351870450353,0.3969802012738931,0.6674951372457955,0.6061294591757581
CHEMBL4376,585,0.8277064941765636,0.674763756623926,-0.047071459658492465,0.286042284828859,0.3004346982131458
CHEMBL2896,107,0.8414587802465223,0.633799909819005,-0.16994031526477138,0.27415259480483345,0.3164000438970895
CHEMBL2276,1888,0.8428138714075647,0.6813131047948878,0.3186719801937552,0.5703110159689286,0.5381602344560701
CHEMBL2828,1472,0.8431123565799251,0.7203372933647496,0.699198018302249,0.8977484062860512,0.8730212354863272
CHEMBL5407,1679,0.8536600329057061,0.6725666730460305,0.6300215282334458,0.8224667187872752,0.8382012969339624
CHEMBL4202,488,0.8559339850939132,0.6644592801663134,0.07755252381113231,0.3250306069675809,0.2958374159726924
CHEMBL2007,926,0.889196802467457,0.6662348540658848,0.38471086649876307,0.6393083484286193,0.5957587701654795
CHEMBL4627,37,0.89341412787922,0.6770429930794872,-0.054245452399778404,0.17845084276467782,0.16235769528549035
CHEMBL5520,20,0.9072197560300689,0.7039323029375181,-5.388256157696193,-0.0029099112998147835,-0.2878755495769698
CHEMBL4311,32,0.9155488843930202,0.7055855461041568,0.37722939080826745,0.6920297008853414,0.7177182685253116
CHEMBL1908389,1085,0.962623856480939,0.7872848281204875,-0.19760677329279863,0.17142642783103867,0.19971818666982538
CHEMBL1868,1470,0.9716852057062914,0.7415156717499681,0.28584366300709285,0.5511796032535555,0.5187628426083866
CHEMBL4718,1325,0.9819723523921878,0.8224266597477037,0.27591196275721896,0.5305187004488349,0.5345438476851287
CHEMBL2292,2287,0.9885616013836035,0.7830963355767073,0.24270606318926302,0.5216951415707366,0.4897039588737611
CHEMBL3980,180,0.9980558518510242,0.8262233971401116,0.05386190420178383,0.3464287433340638,0.36772843079067313
CHEMBL4355,342,1.0122581124440675,0.7838552629104864,-0.048078963680259434,0.16917676280550697,0.15450060525013648
CHEMBL3055,642,1.0270590805711715,0.8208423878538459,-0.11483680152231535,0.43388938405424654,0.37502279185866166
CHEMBL5604,27,1.0326733374575139,0.7514383967572826,-0.15671260268580234,0.2509995087325785,0.48213740458015264
CHEMBL3111,19,1.0571874356474582,0.857487136107937,0.23534049523108969,0.5421902215012924,0.2631578947368421
CHEMBL4309,32,1.0599598895137072,0.8873749479448694,-0.4369729084762253,0.3628317829023516,0.3708184416637221
CHEMBL1957,2542,1.0659603346574875,0.833009758205859,0.2396963185810348,0.5606413140654329,0.5678555858027398
CHEMBL4600,472,1.077344358554785,0.9006230222500446,0.08827287336077405,0.476357439566196,0.48872273801104166
CHEMBL1974,4253,1.0944265105309747,0.8750626925489585,0.20941770514726277,0.5195179677601519,0.5096822556940412
CHEMBL262,4541,1.1203000284216948,0.8906151268343232,0.13900131371327296,0.4040431847073452,0.4080396581719573
CHEMBL4924,107,1.1551650829055036,0.935703024580484,-0.17675857252492166,0.28363465303894086,0.2736996018435484
CHEMBL4079,343,1.1916676141590983,0.9948873673433837,-0.2210271816135172,0.22499835836977197,0.18067455702494373
CHEMBL6030,176,1.2213131474257515,0.9581319378502535,-0.5450789272854393,9.16726497163552e-05,0.003360370047579611
CHEMBL2447,122,1.409894531466811,1.1645073181053378,-0.7504428334399045,0.05396536415687843,0.022450928912620464
CHEMBL2358,178,1.412860355124855,1.2059346249081653,-3.0032328971208795,-0.26200537413669944,-0.28209012866091215
CHEMBL5464,3878,1.5777166566626202,1.2809508535185423,-0.554688977698871,-0.31976746329481354,-0.335427064556387
CHEMBL1075166,42,2.040747479631487,1.5479111477170224,-1.1277281872413885,-0.0076373768588908235,0.21688701368089258
